casrn,inchikey,inchi_code,target,consensus_call,consensus_score,label,label_provenance,inchikey_source
516-92-7(2),QYIXCDOBOSTCEI-UHFFFAOYSA-N,"InChI=1S/C27H48O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h18-25,28H,6-17H2,1-5H3",ER,inactive,,0,cerapp_experimental_functional,inchi
51627-14-6(2),UOCJDOLVGGIYIQ-UHFFFAOYSA-N,"InChI=1S/C18H18N6O5S2/c19-12(8-1-3-10(25)4-2-8)15(26)21-13-16(27)24-14(18(28)29)9(7-31-17(13)24)6-30-11-5-20-23-22-11/h1-5,12-13,17,25H,6-7,19H2,(H,21,26)(H,28,29)(H,20,22,23)",ER,inactive,,0,cerapp_experimental_functional,inchi
51632-16-7(2),UJUNUASMYSTBSK-UHFFFAOYSA-N,"InChI=1S/C13H11BrO/c14-10-11-5-4-8-13(9-11)15-12-6-2-1-3-7-12/h1-9H,10H2",ER,active,,1,cerapp_experimental_functional,inchi
5169-78-8(2),JWIXXNLOKOAAQT-UHFFFAOYSA-N,"InChI=1S/C15H17NS2/c1-16-8-2-5-12(11-16)15(13-6-3-9-17-13)14-7-4-10-18-14/h3-4,6-7,9-10H,2,5,8,11H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"517-09-9, 000517-09-9(1)",PDRGHUMCVRDZLQ-UHFFFAOYSA-N,"InChI=1S/C18H18O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h2-5,10,16,19H,6-9H2,1H3",ER,active,,1,cerapp_experimental_functional,inchi
517-23-7(2),OMQHDIHZSDEIFH-UHFFFAOYSA-N,"InChI=1S/C6H8O3/c1-4(7)5-2-3-9-6(5)8/h5H,2-3H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
517-28-2(2),WZUVPPKBWHMQCE-UHFFFAOYSA-N,"InChI=1S/C16H14O6/c17-10-2-1-8-13-9-4-12(19)11(18)3-7(9)5-16(13,21)6-22-15(8)14(10)20/h1-4,13,17-21H,5-6H2",ER,inactive,,0,cerapp_experimental_functional,inchi
51707-55-2(2),HFCYZXMHUIHAQI-UHFFFAOYSA-N,"InChI=1S/C9H8N4OS/c14-9(12-8-6-10-13-15-8)11-7-4-2-1-3-5-7/h1-6H,(H2,11,12,14)",ER,inactive,,0,cerapp_experimental_functional,inchi
5174-32-3(2),XLEUIPVVUKAVGL-UHFFFAOYSA-N,"InChI=1S/C9H8ClNO4/c1-6(12)15-9-3-2-8(11(13)14)4-7(9)5-10/h2-4H,5H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
51762-05-1(2),RDMOROXKXONCAL-UHFFFAOYSA-N,"InChI=1S/C16H19N3O5S/c1-24-9-7-25-15-11(14(21)19(15)12(9)16(22)23)18-13(20)10(17)8-5-3-2-4-6-8/h2-3,6,10-11,15H,4-5,7,17H2,1H3,(H,18,20)(H,22,23)",ER,inactive,,0,cerapp_experimental_functional,inchi
51773-92-3(2),XEEQGYMUWCZPDN-UHFFFAOYSA-N,"InChI=1S/C17H16F6N2O/c18-16(19,20)11-5-3-4-9-10(15(26)12-6-1-2-7-24-12)8-13(17(21,22)23)25-14(9)11/h3-5,8,12,15,24,26H,1-2,6-7H2",ER,active,,1,cerapp_experimental_functional,inchi
51781-21-6(2),LWAFSWPYPHEXKX-UHFFFAOYSA-N,"InChI=1S/C16H24N2O3/c1-16(2,3)17-9-11(19)10-21-14-6-4-5-13-12(14)7-8-15(20)18-13/h4-6,11,17,19H,7-10H2,1-3H3,(H,18,20)",ER,inactive,,0,cerapp_experimental_functional,inchi
"518-47-8(2), 2321-7-5(4)",GNBHRKFJIUUOQI-UHFFFAOYSA-N,"InChI=1S/C20H12O5/c21-11-5-7-15-17(9-11)24-18-10-12(22)6-8-16(18)20(15)14-4-2-1-3-13(14)19(23)25-20/h1-10,21-22H",ER,inactive,,0,cerapp_experimental_functional,inchi
518-82-1(7),RHMXXJGYXNZAPX-UHFFFAOYSA-N,"InChI=1S/C15H10O5/c1-6-2-8-12(10(17)3-6)15(20)13-9(14(8)19)4-7(16)5-11(13)18/h2-5,16-18H,1H3",ER,active,,1,cerapp_experimental_functional,inchi
51803-78-2(4),HYWYRSMBCFDLJT-UHFFFAOYSA-N,"InChI=1S/C13H12N2O5S/c1-21(18,19)14-12-8-7-10(15(16)17)9-13(12)20-11-5-3-2-4-6-11/h2-9,14H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
518048-05-0(2),DDGPCENTWMZXFO-UHFFFAOYSA-N,"InChI=1S/C20H21FN6O5/c1-10-25-26-17(32-10)16(30)24-20(2,3)19-23-13(14(28)18(31)27(19)4)15(29)22-9-11-5-7-12(21)8-6-11/h5-8,13H,9H2,1-4H3,(H,22,29)(H,24,30)",ER,inactive,,0,cerapp_experimental_functional,inchi
5187-23-5(2),BGFBWRWYROQISE-UHFFFAOYSA-N,"InChI=1S/C7H14O3/c1-2-7(3-8)4-9-6-10-5-7/h8H,2-6H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
519-09-5(4),GVGYEFKIHJTNQZ-UHFFFAOYSA-N,"InChI=1S/C16H19NO4/c1-17-11-7-8-12(17)14(15(18)19)13(9-11)21-16(20)10-5-3-2-4-6-10/h2-6,11-14H,7-9H2,1H3,(H,18,19)",ER,inactive,,0,cerapp_experimental_functional,inchi
519-37-9(2),NWPRCRWQMGIBOT-UHFFFAOYSA-N,"InChI=1S/C9H12N4O3/c1-11-7-6(8(15)12(2)9(11)16)13(3-4-14)5-10-7/h5,14H,3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
51934-41-9(2),YCBJOQUNPLTBGG-UHFFFAOYSA-N,"InChI=1S/C9H9IO2/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6H,2H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
51940-44-4(2),JOHZPMXAZQZXHR-UHFFFAOYSA-N,"InChI=1S/C14H17N5O3/c1-2-18-8-10(13(21)22)11(20)9-7-16-14(17-12(9)18)19-5-3-15-4-6-19/h7-8,15H,2-6H2,1H3,(H,21,22)",ER,inactive,,0,cerapp_experimental_functional,inchi
51990-12-6(2),GJGHBJCMOWRRSZ-UHFFFAOYSA-N,"InChI=1S/C10H16Cl6/c1-3-6(12)4-7(13)9(15)10(16)8(14)5(2)11/h5-10H,3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52-01-7(4),LXMSZDCAJNLERA-UHFFFAOYSA-N,"InChI=1S/C24H32O4S/c1-14(25)29-19-13-15-12-16(26)4-8-22(15,2)17-5-9-23(3)18(21(17)19)6-10-24(23)11-7-20(27)28-24/h12,17-19,21H,4-11,13H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52-21-1(2),LRJOMUJRLNCICJ-UHFFFAOYSA-N,"InChI=1S/C23H30O6/c1-13(24)29-12-19(27)23(28)9-7-17-16-5-4-14-10-15(25)6-8-21(14,2)20(16)18(26)11-22(17,23)3/h6,8,10,16-18,20,26,28H,4-5,7,9,11-12H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52-24-4(4),FOCVUCIESVLUNU-UHFFFAOYSA-N,"InChI=1S/C6H12N3PS/c11-10(7-1-2-7,8-3-4-8)9-5-6-9/h1-6H2",ER,inactive,,0,cerapp_experimental_functional,inchi
52-49-3(2),HWHLPVGTWGOCJO-UHFFFAOYSA-N,"InChI=1S/C20H31NO/c22-20(18-10-4-1-5-11-18,19-12-6-2-7-13-19)14-17-21-15-8-3-9-16-21/h1,4-5,10-11,19,22H,2-3,6-9,12-17H2",ER,inactive,,0,cerapp_experimental_functional,inchi
52-51-7(4),LVDKZNITIUWNER-UHFFFAOYSA-N,"InChI=1S/C3H6BrNO4/c4-3(1-6,2-7)5(8)9/h6-7H,1-2H2",ER,inactive,,0,cerapp_experimental_functional,inchi
"52-53-9(2), 152-11-4(2)",SGTNSNPWRIOYBX-UHFFFAOYSA-N,"InChI=1S/C27H38N2O4/c1-20(2)27(19-28,22-10-12-24(31-5)26(18-22)33-7)14-8-15-29(3)16-13-21-9-11-23(30-4)25(17-21)32-6/h9-12,17-18,20H,8,13-16H2,1-7H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52-62-0(2),XSBSKEQEUFOSDD-UHFFFAOYSA-N,"InChI=1S/C15H32N2/c1-16(12-6-7-13-16)10-4-3-5-11-17(2)14-8-9-15-17/h3-15H2,1-2H3/q+2",ER,inactive,,0,cerapp_experimental_functional,inchi
52-67-5(2),VVNCNSJFMMFHPL-UHFFFAOYSA-N,"InChI=1S/C5H11NO2S/c1-5(2,9)3(6)4(7)8/h3,9H,6H2,1-2H3,(H,7,8)",ER,inactive,,0,cerapp_experimental_functional,inchi
52-68-6(6),NFACJZMKEDPNKN-UHFFFAOYSA-N,"InChI=1S/C4H8Cl3O4P/c1-10-12(9,11-2)3(8)4(5,6)7/h3,8H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52-76-6(4),YNVGQYHLRCDXFQ-UHFFFAOYSA-N,"InChI=1S/C20H28O/c1-3-20(21)13-11-18-17-9-8-14-6-4-5-7-15(14)16(17)10-12-19(18,20)2/h1,6,15-18,21H,4-5,7-13H2,2H3",ER,active,,1,cerapp_experimental_functional,inchi
52-85-7(4),JISACBWYRJHSMG-UHFFFAOYSA-N,"InChI=1S/C10H16NO5PS2/c1-11(2)19(12,13)10-7-5-9(6-8-10)16-17(18,14-3)15-4/h5-8H,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52-86-8(4),LNEPOXFFQSENCJ-UHFFFAOYSA-N,"InChI=1S/C21H23ClFNO2/c22-18-7-5-17(6-8-18)21(26)11-14-24(15-12-21)13-1-2-20(25)16-3-9-19(23)10-4-16/h3-10,26H,1-2,11-15H2",ER,inactive,,0,cerapp_experimental_functional,inchi
520-18-3(9),FMQGOSLZLQKFAM-UHFFFAOYSA-N,"InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,15-18H",ER,active,,1,cerapp_experimental_functional,inchi
520-26-3(2),QUQPHWDTPGMPEX-UHFFFAOYSA-N,"InChI=1S/C28H34O15/c1-10-21(32)23(34)25(36)27(40-10)39-9-19-22(33)24(35)26(37)28(43-19)41-12-6-14(30)20-15(31)8-17(42-18(20)7-12)11-3-4-16(38-2)13(29)5-11/h3-7,10,17,19,21-30,32-37H,8-9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
520-27-4(2),GZSOSUNBTXMUFQ-UHFFFAOYSA-N,"InChI=1S/C28H32O15/c1-10-21(32)23(34)25(36)27(40-10)39-9-19-22(33)24(35)26(37)28(43-19)41-12-6-14(30)20-15(31)8-17(42-18(20)7-12)11-3-4-16(38-2)13(29)5-11/h3-8,10,19,21-30,32-37H,9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"520-36-5(6), 461015-54-3(3)",KZNIFHPLKGYRTM-UHFFFAOYSA-N,"InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(19)15-11(18)5-10(17)6-14(15)20-13/h1-7,16-18H",ER,active,,1,cerapp_experimental_functional,inchi
520-52-5(2),QVDSEJDULKLHCG-UHFFFAOYSA-N,"InChI=1S/C12H17N2O4P/c1-14(2)7-6-9-8-13-10-4-3-5-11(12(9)10)18-19(15,16)17/h3-5,8,13H,6-7H2,1-2H3,(H2,15,16,17)",ER,inactive,,0,cerapp_experimental_functional,inchi
520-53-6(2),SPCIYGNTAMCTRO-UHFFFAOYSA-N,"InChI=1S/C12H16N2O/c1-14(2)7-6-9-8-13-10-4-3-5-11(15)12(9)10/h3-5,8,13,15H,6-7H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
520-85-4(2),FRQMUZJSZHZSGN-UHFFFAOYSA-N,"InChI=1S/C22H32O3/c1-13-11-16-17(20(3)8-5-15(24)12-19(13)20)6-9-21(4)18(16)7-10-22(21,25)14(2)23/h12-13,16-18,25H,5-11H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52002-25-2(1),YHQDZJICGQWFHK-UHFFFAOYSA-N,InChI=1S/C9H6N2O3/c12-10-6-5-9(11(13)14)7-3-1-2-4-8(7)10/h1-6H,ER,active,,1,cerapp_experimental_functional,inchi
5205-11-8(2),INVWRXWYYVMFQC-UHFFFAOYSA-N,"InChI=1S/C12H14O2/c1-10(2)8-9-14-12(13)11-6-4-3-5-7-11/h3-8H,9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
5205-82-3(2),UHUMRJKDOOEQIG-UHFFFAOYSA-N,"InChI=1S/C22H28NO3/c1-23(2)16-10-9-15-20(23)17-26-21(24)22(25,18-11-5-3-6-12-18)19-13-7-4-8-14-19/h3-8,11-14,20,25H,9-10,15-17H2,1-2H3/q+1",ER,inactive,,0,cerapp_experimental_functional,inchi
5205-93-6(2),GDFCSMCGLZFNFY-UHFFFAOYSA-N,"InChI=1S/C9H18N2O/c1-8(2)9(12)10-6-5-7-11(3)4/h1,5-7H2,2-4H3,(H,10,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
521-11-9(2),WYZDXEKUWRCKOB-UHFFFAOYSA-N,"InChI=1S/C20H32O2/c1-18-9-6-14(21)12-13(18)4-5-15-16(18)7-10-19(2)17(15)8-11-20(19,3)22/h13,15-17,22H,4-12H2,1-3H3",ER,active,,1,cerapp_experimental_functional,inchi
521-17-5(2),QADHLRWLCPCEKT-UHFFFAOYSA-N,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h3,13-17,20-21H,4-11H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
521-17-5(5),QADHLRWLCPCEKT-UHFFFAOYSA-N,"InChI=1S/C19H30O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h3,13-17,20-21H,4-11H2,1-2H3",ER,active,,1,cerapp_experimental_functional,inchi
521-31-3(2),HWYHZTIRURJOHG-UHFFFAOYSA-N,"InChI=1S/C8H7N3O2/c9-5-3-1-2-4-6(5)8(13)11-10-7(4)12/h1-3H,9H2,(H,10,12)(H,11,13)",ER,inactive,,0,cerapp_experimental_functional,inchi
521-35-7(2),VBGLYOIFKLUMQG-UHFFFAOYSA-N,"InChI=1S/C21H26O2/c1-5-6-7-8-15-12-18(22)20-16-11-14(2)9-10-17(16)21(3,4)23-19(20)13-15/h9-13,22H,5-8H2,1-4H3",ER,active,,1,cerapp_experimental_functional,inchi
521-74-4(2),ZDASUJMDVPTNTF-UHFFFAOYSA-N,"InChI=1S/C9H5Br2NO/c10-6-4-7(11)9(13)8-5(6)2-1-3-12-8/h1-4,13H",ER,active,,1,cerapp_experimental_functional,inchi
521-78-8(2),ZSCDBOWYZJWBIY-UHFFFAOYSA-N,"InChI=1S/C20H26N2/c1-16(14-21(2)3)15-22-19-10-6-4-8-17(19)12-13-18-9-5-7-11-20(18)22/h4-11,16H,12-15H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52152-93-9(2),SYLKGLMBLAAGSC-UHFFFAOYSA-O,"InChI=1S/C22H20N4O8S2/c23-18(27)13-6-8-25(9-7-13)10-14-11-35-21-15(20(29)26(21)16(14)22(30)31)24-19(28)17(36(32,33)34)12-4-2-1-3-5-12/h1-9,15,17,21H,10-11H2,(H4-,23,24,27,28,30,31,32,33,34)/p+1",ER,inactive,,0,cerapp_experimental_functional,inchi
5216-25-1(4),LVZPKYYPPLUECL-UHFFFAOYSA-N,"InChI=1S/C7H4Cl4/c8-6-3-1-5(2-4-6)7(9,10)11/h1-4H",ER,inactive,,0,cerapp_experimental_functional,inchi
52196-74-4(2),ZIMKMIAIVORSSX-UHFFFAOYSA-N,"InChI=1S/C10H13ClO2/c1-3-12-8-5-6-10(13-4-2)9(11)7-8/h5-7H,3-4H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
522-40-7(2),NLORYLAYLIXTID-ISLYRVAYSA-N,"InChI=1S/C18H22O8P2/c1-3-17(13-5-9-15(10-6-13)25-27(19,20)21)18(4-2)14-7-11-16(12-8-14)26-28(22,23)24/h5-12H,3-4H2,1-2H3,(H2,19,20,21)(H2,22,23,24)/b18-17+",ER,active,,1,cerapp_experimental_functional,inchi
522-48-5(2),BYJAVTDNIXVSPW-UHFFFAOYSA-N,"InChI=1S/C13H16N2/c1-2-6-11-10(4-1)5-3-7-12(11)13-14-8-9-15-13/h1-2,4,6,12H,3,5,7-9H2,(H,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
522-51-0(2),PCSWXVJAIHCTMO-UHFFFAOYSA-P,"InChI=1S/C30H38N4/c1-23-21-27(31)25-15-9-11-17-29(25)33(23)19-13-7-5-3-4-6-8-14-20-34-24(2)22-28(32)26-16-10-12-18-30(26)34/h9-12,15-18,21-22,31-32H,3-8,13-14,19-20H2,1-2H3/p+2",ER,active,,1,cerapp_experimental_functional,inchi
522-97-4(2),VZTUIEROBZXUFA-UHFFFAOYSA-N,"InChI=1S/C20H21NO4/c1-22-17-4-3-12-7-16-14-9-19-18(24-11-25-19)8-13(14)5-6-21(16)10-15(12)20(17)23-2/h3-4,8-9,16H,5-7,10-11H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52212-02-9(2),OWWLUIWOFHMHOQ-UHFFFAOYSA-N,"InChI=1S/C35H62N4O4/c1-24(40)42-32-21-26-9-10-27-28(35(26,4)23-31(32)37-15-19-39(7,8)20-16-37)11-12-34(3)29(27)22-30(33(34)43-25(2)41)36-13-17-38(5,6)18-14-36/h26-33H,9-23H2,1-8H3/q+2",ER,inactive,,0,cerapp_experimental_functional,inchi
52214-84-3(6),KPSRODZRAIWAKH-UHFFFAOYSA-N,"InChI=1S/C13H14Cl2O3/c1-12(2,11(16)17)18-9-5-3-8(4-6-9)10-7-13(10,14)15/h3-6,10H,7H2,1-2H3,(H,16,17)",ER,inactive,,0,cerapp_experimental_functional,inchi
"52225-20-4(6), 58-95-7(2)",ZAKOWWREFLAJOT-UHFFFAOYSA-N,"InChI=1S/C31H52O3/c1-21(2)13-10-14-22(3)15-11-16-23(4)17-12-19-31(9)20-18-28-26(7)29(33-27(8)32)24(5)25(6)30(28)34-31/h21-23H,10-20H2,1-9H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52239-63-1(2),XCTYLCDETUVOIP-UHFFFAOYSA-N,"InChI=1S/C22H29N3S2/c1-3-26-18-9-10-22-20(17-18)25(19-7-4-5-8-21(19)27-22)12-6-11-24-15-13-23(2)14-16-24/h4-5,7-10,17H,3,6,11-16H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52253-69-7(2),PYSJLPAOBIGQPK-UHFFFAOYSA-N,"InChI=1S/C9H8N2S/c10-9-11-8(6-12-9)7-4-2-1-3-5-7/h1-6H,(H2,10,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
52298-44-9(2),NFYQAEPHDGXJSY-UHFFFAOYSA-N,"InChI=1S/C14H16N2O4S/c1-19-12-9-14(13(20-2)8-11(12)15)21(17,18)16-10-6-4-3-5-7-10/h3-9,16H,15H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
523-27-3(2),BRUOAURMAFDGLP-UHFFFAOYSA-N,InChI=1S/C14H8Br2/c15-13-9-5-1-2-6-10(9)14(16)12-8-4-3-7-11(12)13/h1-8H,ER,inactive,,0,cerapp_experimental_functional,inchi
523-31-9(2),UCVPKAZCQPRWAY-UHFFFAOYSA-N,"InChI=1S/C22H18O4/c23-21(25-15-17-9-3-1-4-10-17)19-13-7-8-14-20(19)22(24)26-16-18-11-5-2-6-12-18/h1-14H,15-16H2",ER,active,,1,cerapp_experimental_functional,inchi
52304-36-6(2),VZRKEAFHFMSHCD-UHFFFAOYSA-N,"InChI=1S/C11H21NO3/c1-4-6-8-12(10(3)13)9-7-11(14)15-5-2/h4-9H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"52315-07-8(4), 67375-30-8(2)",KAATUXNTWXVJKI-UHFFFAOYSA-N,"InChI=1S/C22H19Cl2NO3/c1-22(2)17(12-19(23)24)20(22)21(26)28-18(13-25)14-7-6-10-16(11-14)27-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
5232-99-5(4),IAJNXBNRYMEYAZ-UHFFFAOYSA-N,"InChI=1S/C18H15NO2/c1-2-21-18(20)16(13-19)17(14-9-5-3-6-10-14)15-11-7-4-8-12-15/h3-12H,2H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
5234-68-4(4),GYSSRZJIHXQEHQ-UHFFFAOYSA-N,"InChI=1S/C12H13NO2S/c1-9-11(16-8-7-15-9)12(14)13-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3,(H,13,14)",ER,inactive,,0,cerapp_experimental_functional,inchi
524-36-7(2),NHZMQXZHNVQTQA-UHFFFAOYSA-N,"InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52417-22-8(4),XJGFWWJLMVZSIG-UHFFFAOYSA-N,"InChI=1S/C13H10N2/c14-13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1-8H,(H2,14,15)",ER,active,,1,cerapp_experimental_functional,inchi
52432-72-1(2),IQADUMSPOQKAAO-UHFFFAOYSA-N,"InChI=1S/C20H33NO3/c1-5-20(6-2,18-12-10-9-11-13-18)19(22)24-17-16-23-15-14-21(7-3)8-4/h9-13H,5-8,14-17H2,1-4H3",ER,active,,1,cerapp_experimental_functional,inchi
52468-60-7(2),SMANXXCATUTDDT-QPJJXVBHSA-N,"InChI=1S/C26H26F2N2/c27-24-12-8-22(9-13-24)26(23-10-14-25(28)15-11-23)30-19-17-29(18-20-30)16-4-7-21-5-2-1-3-6-21/h1-15,26H,16-20H2/b7-4+",ER,inactive,,0,cerapp_experimental_functional,inchi
52479-85-3(4),XEDWWPGWIXPVRQ-UHFFFAOYSA-N,"InChI=1S/C13H10O7/c14-7-2-1-6(11(18)13(7)20)10(17)5-3-8(15)12(19)9(16)4-5/h1-4,14-16,18-20H",ER,inactive,,0,cerapp_experimental_functional,inchi
525-61-1(2),NBAFIBBHADOTMU-UHFFFAOYSA-N,"InChI=1S/C15H21N3O/c1-11(16)5-3-7-17-14-10-13(19-2)9-12-6-4-8-18-15(12)14/h4,6,8-11,17H,3,5,7,16H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
525-76-8(2),WMQSKECCMQRJRX-UHFFFAOYSA-N,"InChI=1S/C9H7NO2/c1-6-10-8-5-3-2-4-7(8)9(11)12-6/h2-5H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
525-79-1(2),QANMHLXAZMSUEX-UHFFFAOYSA-N,"InChI=1S/C10H9N5O/c1-2-7(16-3-1)4-11-9-8-10(13-5-12-8)15-6-14-9/h1-3,5-6H,4H2,(H2,11,12,13,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
525-82-6(4),VHBFFQKBGNRLFZ-UHFFFAOYSA-N,InChI=1S/C15H10O2/c16-13-10-15(11-6-2-1-3-7-11)17-14-9-5-4-8-12(13)14/h1-10H,ER,inactive,,0,cerapp_experimental_functional,inchi
"52508-35-7(2), 18467-77-1(2)",FWCBATIDXGJRMF-UHFFFAOYSA-N,"InChI=1S/C12H18O7/c1-10(2)15-5-6-7(17-10)8-12(16-6,9(13)14)19-11(3,4)18-8/h6-8H,5H2,1-4H3,(H,13,14)",ER,inactive,,0,cerapp_experimental_functional,inchi
5251-93-4(2),WDRGQGLIUAMOOC-UHFFFAOYSA-N,"InChI=1S/C9H9NO4/c11-8(12)6-14-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
52549-17-4(2),TVQZAMVBTVNYLA-UHFFFAOYSA-N,"InChI=1S/C15H13NO3/c1-9(15(17)18)10-4-5-13-12(7-10)8-11-3-2-6-16-14(11)19-13/h2-7,9H,8H2,1H3,(H,17,18)",ER,inactive,,0,cerapp_experimental_functional,inchi
52556-42-0(2),KOQQKLZTINXBAS-UHFFFAOYSA-N,"InChI=1S/C6H12O5S/c1-2-3-11-4-6(7)5-12(8,9)10/h2,6-7H,1,3-5H2,(H,8,9,10)",ER,inactive,,0,cerapp_experimental_functional,inchi
5259-88-1(2),AMEKQAFGQBKLKX-UHFFFAOYSA-N,"InChI=1S/C12H13NO4S/c1-9-11(18(15,16)8-7-17-9)12(14)13-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3,(H,13,14)",ER,inactive,,0,cerapp_experimental_functional,inchi
526-08-9(2),QWCJHSGMANYXCW-UHFFFAOYSA-N,"InChI=1S/C15H14N4O2S/c16-12-6-8-14(9-7-12)22(20,21)18-15-10-11-17-19(15)13-4-2-1-3-5-13/h1-11,18H,16H2",ER,inactive,,0,cerapp_experimental_functional,inchi
526-18-1(2),LGCMKPRGGJRYGM-UHFFFAOYSA-N,"InChI=1S/C13H11NO3/c15-10-7-5-9(6-8-10)14-13(17)11-3-1-2-4-12(11)16/h1-8,15-16H,(H,14,17)",ER,inactive,,0,cerapp_experimental_functional,inchi
526-75-0(4),QWBBPBRQALCEIZ-UHFFFAOYSA-N,"InChI=1S/C8H10O/c1-6-4-3-5-8(9)7(6)2/h3-5,9H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
52628-03-2(2),SEILKFZTLVMHRR-UHFFFAOYSA-N,"InChI=1S/C6H11O6P/c1-5(2)6(7)11-3-4-12-13(8,9)10/h1,3-4H2,2H3,(H2,8,9,10)",ER,inactive,,0,cerapp_experimental_functional,inchi
52645-53-1(6),RLLPVAHGXHCWKJ-UHFFFAOYSA-N,"InChI=1S/C21H20Cl2O3/c1-21(2)17(12-18(22)23)19(21)20(24)25-13-14-7-6-10-16(11-14)26-15-8-4-3-5-9-15/h3-12,17,19H,13H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
527-20-8(2),KHCZSJXTDDHLGJ-UHFFFAOYSA-N,InChI=1S/C6H2Cl5N/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H2,ER,inactive,,0,cerapp_experimental_functional,inchi
527-53-7(2),BFIMMTCNYPIMRN-UHFFFAOYSA-N,"InChI=1S/C10H14/c1-7-5-8(2)10(4)9(3)6-7/h5-6H,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
527-60-6(4),BPRYUXCVCCNUFE-UHFFFAOYSA-N,"InChI=1S/C9H12O/c1-6-4-7(2)9(10)8(3)5-6/h4-5,10H,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
527-85-5(2),XXUNIGZDNWWYED-UHFFFAOYSA-N,"InChI=1S/C8H9NO/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3,(H2,9,10)",ER,inactive,,0,cerapp_experimental_functional,inchi
52712-76-2(2),RHLJLALHBZGAFM-UHFFFAOYSA-N,"InChI=1S/C19H27N5O3/c1-4-6-17(25)23-7-5-8-24(10-9-23)19-21-14-12-16(27-3)15(26-2)11-13(14)18(20)22-19/h11-12H,4-10H2,1-3H3,(H2,20,21,22)",ER,inactive,,0,cerapp_experimental_functional,inchi
